Security Start Date,Company Name,Country of Incorporation,LSE Market,FCA Listing Category,ISIN,Security Name,TIDM,Mkt Cap £m,Shares in Issue,Industry,Supersector,Sector,Subsector,Group,MarketSegmentCode,MarketSectorCode,Trading Currency,,,,,,,,,,,,,,,,,,
28-Mar-14,VENTURE LIFE GROUP PLC             ,GB,AIM,,GB00BFPM8908,ORD GBP0.003                            ,VLG  ,18.45251866,"39,260,678.00",Consumer Goods,Food & Beverage,Food Producers,Food Products,3577,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
17-Mar-06,VENTUS 2 VCT PLC                   ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B0WCHT14,ORD GBP0.25                             ,VEN2,30.07499508,"24,392,655.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
17-Mar-06,VENTUS 2 VCT PLC                   ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00BFXW7841,ORD GBP0.25 D                           ,VND ,30.07499508,"1,990,767.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQNC,GBX,,,,,,,,,,,,,,,,,,
17-Mar-06,VENTUS 2 VCT PLC                   ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B3KVC529,ORD GBP0.25 C                           ,VNC ,30.07499508,"11,283,207.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQNC,GBX,,,,,,,,,,,,,,,,,,
15-Mar-05,VENTUS VCT PLC                     ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B3KVC412,ORD GBP0.25 C                           ,VENC,30.5694585075,"11,283,207.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQNC,GBX,,,,,,,,,,,,,,,,,,
15-Mar-05,VENTUS VCT PLC                     ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00BFXW7734,ORD GBP0.25 D                           ,VEND,30.5694585075,"1,990,767.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQNC,GBX,,,,,,,,,,,,,,,,,,
15-Mar-05,VENTUS VCT PLC                     ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B03KMY45,ORD GBP0.25                             ,VEN ,30.5694585075,"16,307,547.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
27-Apr-12,VERNALIS                           ,GB,AIM,,GB00B3Y5L754,ORD GBP0.01                             ,VER  ,220.59264448,"522,112,768.00",Health Care,Health Care,Pharmaceuticals & Biotechnology,Biotechnology,4573,AMSM,ASM6,GBX,,,,,,,,,,,,,,,,,,
19-Sep-06,VERONA PHARMA PLC                  ,GB,AIM,,GB00B06GSH43,ORD GBP0.001                            ,VRP  ,81.176472864,"2,536,764,777.00",Health Care,Health Care,Pharmaceuticals & Biotechnology,Biotechnology,4573,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
12-Jun-13,VERSARIEN PLC                      ,GB,AIM,,GB00B8YZTJ80,ORD GBP0.01                             ,VRS  ,11.6183614,"116,183,614.00",Basic Materials,Chemicals,Chemicals,Specialty Chemicals,1357,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
7-May-15,VERSEON CORP                       ,US,AIM,,USU9221J1098,ORD USD0.001 DI REG S                   ,VSN  ,243.77730636,"151,414,476.00",Health Care,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,4577,ASX1,AMSR,GBX,,,,,,,,,,,,,,,,,,
19-Jan-15,VERTU CAPITAL LTD                  ,KY,International Main Market,Standard Shares,KYG9341F1081,ORD GBP0.01 (DI)                        ,VCBC,1.125,"100,000,000.00",Financials,Nonequity Investment Instruments,Nonequity Investment Instruments,Nonequity Investment Instruments,8995,SSQ3,SQS3,GBX,,,,,,,,,,,,,,,,,,
27-Mar-07,VERTU MOTORS PLC                   ,GB,AIM,,GB00B1GK4645,ORD GBP0.10                             ,VTU  ,192.639787915,"397,195,439.00",Consumer Services,Retail,General Retailers,Specialty Retailers,5379,AMSM,AS50,GBX,,,,,,,,,,,,,,,,,,
17-Dec-12,VESUVIUS PLC                       ,GB,UK Main Market,Premium Equity Commercial Companies,GB00B82YXW83,ORD GBP0.10                             ,VSVS,954.075325,"272,592,950.00",Industrials,Industrial Goods & Services,General Industrials,Diversified Industrials,2727,STMM,25FS,GBX,,,,,,,,,,,,,,,,,,
26-Oct-06,VIANET GROUP PLC                   ,GB,AIM,,GB00B13YVN56,ORD GBP0.10                             ,VNET ,27.76829654,"28,191,164.00",Industrials,Industrial Goods & Services,Support Services,Business Support Services,2791,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
16-Dec-13,VICTORIA                           ,GB,AIM,,GB0009290080,ORD GBP0.25                             ,VCP  ,287.913419325,"18,193,581.00",Consumer Goods,Personal & Household Goods,Household Goods & Home Construction,Furnishings,3726,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
27-Jul-04,VICTORIA OIL & GAS                 ,GB,AIM,,GB00BRWR3752,ORD GBP0.005                            ,VOG  ,39.41829432,"109,495,262.00",Oil & Gas,Oil & Gas,Oil & Gas Producers,Exploration & Production,533,AMSM,ASM7,GBX,,,,,,,,,,,,,,,,,,
21-Dec-95,VICTREX                            ,GB,UK Main Market,Premium Equity Commercial Companies,GB0009292243,ORD GBP0.01                             ,VCT ,1284.80858254,"84,415,807.00",Basic Materials,Chemicals,Chemicals,Specialty Chemicals,1357,STMM,F25F,GBX,,,,,,,,,,,,,,,,,,
5-Jul-16,VIETNAM ENTERPRISE INVESTMENTS LTD ,KY,International Main Market,Premium Equity Closed Ended Investment Funds,KYG9361H1092,ORD USD0.01(DI)                         ,VEIL,628.7956733025,"220,920,746.00",Financials,Nonequity Investment Instruments,Nonequity Investment Instruments,Nonequity Investment Instruments,8995,SET3,ON10,GBX,,,,,,,,,,,,,,,,,,
15-Jun-06,VIETNAM HLDG LTD                   ,KY,AIM,,KYG9361X1209,WTS 02/05/17 (TO SUB FOR ORD) DI        ,VNHW ,122.364600524522,"19,977,746.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,AIM ,AIM ,USD,,,,,,,,,,,,,,,,,,
15-Jun-06,VIETNAM HLDG LTD                   ,KY,AIM,,KYG9361X1043,ORD SHS USD1                            ,VNH  ,122.364600524522,"66,650,036.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,AIM ,AIM ,USD,,,,,,,,,,,,,,,,,,
5-Jul-07,VIETNAM INFRASTRUCTURE LTD         ,KY,AIM,,KYG936121022,PRIVATE EQTY SHS USD0.01                ,VNI  ,61.0883989918444,"391,158,266.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,AIM ,AIM ,USD,,,,,,,,,,,,,,,,,,
2-Aug-07,VIMETCO NV                         ,NL,International Main Market,Standard GDRs,US92718P1049,GDR EACH REPR 1 ORD '144A'              ,42GD,33.4415698780799,0.00,Basic Materials,Basic Resources,Industrial Metals & Mining,Aluminum,1753,MISC,INTM,USD,,,,,,,,,,,,,,,,,,
2-Aug-07,VIMETCO NV                         ,NL,International Main Market,Standard GDRs,US92718P2039,GDR EACH REPR 1 ORD 'REGS'              ,VICO,33.4415698780799,"219,484,720.00",Basic Materials,Basic Resources,Industrial Metals & Mining,Aluminum,1753,IOBE,LLHE,USD,,,,,,,,,,,,,,,,,,
30-Mar-16,VINACAPITAL VIETNAM OPPORTNTY FD LT,GG,UK Main Market,Premium Equity Closed Ended Investment Funds,GG00BYXVT888,ORD USD0.01                             ,VOF ,481.86946824,"211,346,258.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSMM,SSC5,GBX,,,,,,,,,,,,,,,,,,
22-Mar-06,VINALAND                           ,KY,AIM,,KYG936361016,ORD USD0.01                             ,VNL  ,231.786904912069,"487,782,222.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,AIM ,AIM ,USD,,,,,,,,,,,,,,,,,,
20-Dec-13,VINALAND ZDP LTD                   ,GG,UK Main Market,Standard Shares,GG00BFN0VM06,ORD ZDP NPV                             ,VNLZ,480.8144751875,"385,422,425.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQS3,GBX,,,,,,,,,,,,,,,,,,
16-Aug-10,VIPERA PLC                         ,GB,AIM,,GB00B5M62J37,ORD GBP0.01                             ,VIP  ,11.632053375,"258,490,075.00",Industrials,Industrial Goods & Services,Support Services,Business Support Services,2791,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
18-Nov-14,VIRGIN MONEY HLDGS (UK) PLC        ,GB,UK Main Market,Premium Equity Commercial Companies,GB00BQ8P0644,ORD GBP0.0001                           ,VM. ,1397.41685618,"444,329,684.00",Financials,Banks,Banks,Banks,8355,STMM,F25F,GBX,,,,,,,,,,,,,,,,,,
20-Jan-14,VISLINK PLC                        ,GB,AIM,,GB0001482891,ORD GBP0.025                            ,VLK  ,17.9117005125,"124,603,134.00",Technology,Technology,Technology Hardware & Equipment,Telecommunications Equipment,9578,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
18-Dec-72,VITEC GROUP PLC (THE)              ,GB,UK Main Market,Premium Equity Commercial Companies,GB0009296665,ORD GBP0.20                             ,VTC ,266.05746323,"43,544,593.00",Industrials,Industrial Goods & Services,Industrial Engineering,Industrial Machinery,2757,SET3,ON15,GBX,,,,,,,,,,,,,,,,,,
3-Oct-01,VITESSE MEDIA                      ,GB,AIM,,GB0006563406,ORD GBP0.01                             ,VIS  ,2.66316732,"64,561,632.00",Consumer Services,Media,Media,Publishing,5557,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
26-Oct-88,VODAFONE GROUP                     ,GB,UK Main Market,Premium Equity Commercial Companies,GB00BH4HKS39,ORD USD0.2095238                        ,VOD ,66340.981696294,"28,862,728,604.00",Telecommunications,Telecommunications,Mobile Telecommunications,Mobile Telecommunications,6575,SET0,FE00,GBX,,,,,,,,,,,,,,,,,,
20-Jul-39,VOLEX PLC                          ,GB,UK Main Market,Premium Equity Commercial Companies,GB0009390070,ORD GBP0.25                             ,VLX ,35.902602915,"89,476,892.00",Industrials,Industrial Goods & Services,Electronic & Electrical Equipment,Electrical Components & Equipment,2733,SET3,ON15,GBX,,,,,,,,,,,,,,,,,,
25-Apr-07,VOLGA GAS PLC                      ,GB,AIM,,GB00B1VN4809,ORD GBP0.01                             ,VGAS ,41.319078,"81,017,800.00",Oil & Gas,Oil & Gas,Oil & Gas Producers,Exploration & Production,533,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
29-May-15,VOLTA FINANCE LTD                  ,GG,UK Main Market,Premium Equity Closed Ended Investment Funds,GG00B1GHHH78,NPV                                     ,VTA ,215.424730333694,"36,031,331.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,EUR,,,,,,,,,,,,,,,,,,
23-Jun-14,VOLUTION GROUP PLC                 ,GB,UK Main Market,Premium Equity Commercial Companies,GB00BN3ZZ526,ORD GBP0.01                             ,FAN ,340,"200,000,000.00",Industrials,Construction & Materials,Construction & Materials,Building Materials & Fixtures,2353,SSMM,SSC6,GBX,,,,,,,,,,,,,,,,,,
24-Dec-02,VOLVERE                            ,GB,AIM,,GB0032302688,ORD GBP0.0000001                        ,VLE  ,21.71488055,"4,155,958.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
6-Apr-73,VP                                 ,GB,UK Main Market,Premium Equity Commercial Companies,GB0009286963,ORD GBP 0.05                            ,VP. ,286.51093606,"40,183,862.00",Industrials,Industrial Goods & Services,Support Services,Business Support Services,2791,SSMM,SSC6,GBX,,,,,,,,,,,,,,,,,,
17-Mar-15,VPC SPECIALTY LENDING INVSTMNTS PLC,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00BVG6X439,ORD GBP0.01                             ,VSL ,309.918717,"382,615,700.00",Financials,Financial Services,Financial Services,Consumer Finance,8773,SSMM,SSC5,GBX,,,,,,,,,,,,,,,,,,
17-May-07,VTB BANK(PJSC)                     ,RU,International Main Market,Standard GDRs,US46630Q1031,GDR EACH REPR 2000 ORD '144A'           ,36GK,10095.7560714447,0.00,Financials,Banks,Banks,Banks,8355,MISC,INTM,USD,,,,,,,,,,,,,,,,,,
17-May-07,VTB BANK(PJSC)                     ,RU,International Main Market,Standard GDRs,US46630Q2021,GDR EACH REPR 2000 ORD 'REGS'           ,VTBR,10095.7560714447,"6,480,270,976.00",Financials,Banks,Banks,Banks,8355,IOBE,LLHE,USD,,,,,,,,,,,,,,,,,,
4-Nov-04,W RESOURCES PLC                    ,GB,AIM,,GB00B0358H47,ORD GBP0.001                            ,WRES ,20.7452324574,"4,190,956,052.00",Basic Materials,Basic Resources,Mining,General Mining,1775,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
27-Jul-00,W.H.IRELAND GROUP                  ,GB,AIM,,GB0009241885,ORD GBP0.05                             ,WHI  ,26.39751655,"26,136,155.00",Financials,Financial Services,Financial Services,Investment Services,8777,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
21-Dec-06,WALCOM GROUP LTD                   ,VG,AIM,,VGG574851074,ORD HKD0.01 (DI)                        ,WALG ,0.791595462,"68,834,388.00",Consumer Goods,Food & Beverage,Food Producers,Food Products,3577,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
22-Aug-96,WALKER CRIPS GROUP PLC             ,GB,UK Main Market,Premium Equity Commercial Companies,GB00B1YMRV88,ORD GBP0.066666                         ,WCW ,19.406400255,"39,204,849.00",Financials,Financial Services,Financial Services,Investment Services,8777,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
15-Apr-03,WALKER GREENBANK                   ,GB,AIM,,GB0003061511,ORD GBP0.01                             ,WGB  ,125.97815587,"59,006,162.00",Consumer Goods,Personal & Household Goods,Household Goods & Home Construction,Furnishings,3726,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
10-Nov-10,WALSIN LIHWA CORP                  ,TW,Trading Only,,USY9489R1125,GDR EACH REPR 10 SHS REG S              ,WALS,0,"53,961,540.00",Industrials,Industrial Goods & Services,Electronic & Electrical Equipment,Electrical Components & Equipment,2733,IOBU,INLN,USD,,,,,,,,,,,,,,,,,,
1-Jun-12,WANDISCO PLC                       ,JE,AIM,,JE00B6Y3DV84,ORD GBP0.10                             ,WAND ,69.262253775,"36,620,190.00",Technology,Technology,Software & Computer Services,Software,9537,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
1-Jun-12,WANDISCO PLC                       ,JE,AIM,,JE00BYPG6G89,ORD GBP0.10(DI) REGS                    ,WAN2 ,69.262253775,"1,939,659.00",Technology,Technology,Software & Computer Services,Software,9537,ASX1,AMSR,GBX,,,,,,,,,,,,,,,,,,
17-May-11,WATCHSTONE GROUP PLC               ,GB,AIM,,GB00BYNBFN51,ORD GBP0.1                              ,WTG  ,104.01754716,"45,822,708.00",Technology,Technology,Software & Computer Services,Computer Services,9533,AMSM,ASM6,GBX,,,,,,,,,,,,,,,,,,
30-Jul-10,WATER INTELLIGENCE PLC             ,GB,AIM,,GB00BZ973D04,ORD GBP0.01                             ,WATR ,9.1312392,"10,617,720.00",Industrials,Industrial Goods & Services,Support Services,Business Support Services,2791,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
24-May-88,WATERMAN GROUP PLC                 ,GB,UK Main Market,Premium Equity Commercial Companies,GB0009422543,ORD GBP0.10                             ,WTM ,25.68153054,"30,756,324.00",Industrials,Industrial Goods & Services,Support Services,Business Support Services,2791,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
23-Mar-16,WATKIN JONES PLC                   ,GB,AIM,,GB00BD6RF223,ORD GBP0.01                             ,WJG  ,287.8156565625,"255,268,875.00",Consumer Goods,Personal & Household Goods,Household Goods & Home Construction,Home Construction,3728,AMSM,AS50,GBX,,,,,,,,,,,,,,,,,,
19-Jul-06,WEATHERLY INTERNATIONAL            ,GB,AIM,,GB00B15PVN63,ORD GBP0.005                            ,WTI  ,3.4476103675,"1,060,803,190.00",Basic Materials,Basic Resources,Mining,General Mining,1775,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
9-May-00,WEBIS HOLDINGS PLC                 ,IM,AIM,,GB0004126271,ORD GBP0.01                             ,WEB  ,4.32672141,"393,338,310.00",Consumer Services,Travel & Leisure,Travel & Leisure,Gambling,5752,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
25-Jan-46,WEIR GROUP                         ,GB,UK Main Market,Premium Equity Commercial Companies,GB0009465807,ORD GBP0.125                            ,WEIR,3240.82712976,"215,051,568.00",Industrials,Industrial Goods & Services,Industrial Engineering,Industrial Machinery,2757,STMM,F25F,GBX,,,,,,,,,,,,,,,,,,
14-May-13,WEISS KOREA OPPORTUNITY FUND LTD   ,GG,AIM,,GG00B933LL68,ORD NPV                                 ,WKOF ,153.825,"105,000,000.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
25-Oct-11,WENTWORTH RESOURCES LTD            ,CA,AIM,,CA9506771042,ORD NPV (DI)                            ,WRL  ,44.4806168625,"169,449,969.00",Oil & Gas,Oil & Gas,Oil & Gas Producers,Exploration & Production,533,ASQ2,AMQ2,GBX,,,,,,,,,,,,,,,,,,
9-Jan-12,WEST AFRICAN MINERALS CORP         ,VG,AIM,,VGG9544K1021,ORD NPV(DI)                             ,WAFM ,7.1449188375,"381,062,338.00",Basic Materials,Basic Resources,Mining,General Mining,1775,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
29-Jul-05,WEST BROMWICH B.S.                 ,GB,UK Main Market,Standard Debt,GB00B0CX2M20,6.15% PERM INT BEARING SHS GBP1000      ,WBS ,0,"75,000,000.00",,,,,7,STBS,SBDU,GBP,,,,,,,,,,,,,,,,,,
21-Jun-07,WESTMINSTER GROUP PLC              ,GB,AIM,,GB00B1XLC220,ORD GBP0.10                             ,WSG  ,25.279140615,"88,698,739.00",Industrials,Industrial Goods & Services,Support Services,Business Support Services,2791,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
2-Oct-95,WESTMOUNT ENERGY LTD               ,JE,AIM,,GB00B0S5KR31,ORD NPV                                 ,WTE  ,1.235867765,"22,470,323.00",Oil & Gas,Oil & Gas,Oil & Gas Producers,Exploration & Production,533,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
30-Oct-92,WETHERSPOON(J.D.)                  ,GB,UK Main Market,Premium Equity Commercial Companies,GB0001638955,ORD GBP0.02                             ,JDW ,1012.92591975,"114,132,498.00",Consumer Services,Travel & Leisure,Travel & Leisure,Restaurants & Bars,5757,STMM,25FS,GBX,,,,,,,,,,,,,,,,,,
11-Dec-15,WEY EDUCATION PLC                  ,GB,AIM,,GB00B54NKM12,ORD GBP0.01                             ,WEY  ,3.47170748625,"95,771,241.00",Industrials,Industrial Goods & Services,Support Services,Business Support Services,2791,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
1-Sep-06,WH SMITH PLC                       ,GB,UK Main Market,Premium Equity Commercial Companies,GB00B2PDGW16,ORD GBP0.220895                         ,SMWH,1747.64899644,"114,675,131.00",Consumer Services,Retail,General Retailers,Specialty Retailers,5379,STMM,F25F,GBX,,,,,,,,,,,,,,,,,,
9-Jul-48,WHITBREAD                          ,GB,UK Main Market,Premium Equity Commercial Companies,GB00B1KJJ408,ORD GBP0.76797385                       ,WTB ,7520.88363292,"180,270,461.00",Consumer Services,Travel & Leisure,Travel & Leisure,Restaurants & Bars,5757,SET1,FS10,GBX,,,,,,,,,,,,,,,,,,
27-Jul-16,WIDECELLS GROUP PLC                ,GB,UK Main Market,Standard Shares,GB00BD060S65,ORD GBP0.0025                           ,WDC ,7.297838235,"54,058,061.00",Health Care,Health Care,Health Care Equipment & Services,Health Care Providers,4533,SSQ3,SQS3,GBX,,,,,,,,,,,,,,,,,,
20-Jun-02,WILLIAM HILL PLC                   ,GB,UK Main Market,Premium Equity Commercial Companies,GB0031698896,ORD GBP0.10                             ,WMH ,2722.332267046,"855,541,253.00",Consumer Services,Travel & Leisure,Travel & Leisure,Gambling,5752,STMM,F25F,GBX,,,,,,,,,,,,,,,,,,
6-Dec-95,WILMINGTON PLC                     ,GB,UK Main Market,Premium Equity Commercial Companies,GB0009692319,ORD GBP0.05                             ,WIL ,204.3175637275,"85,043,731.00",Consumer Services,Media,Media,Publishing,5557,SET3,ON10,GBX,,,,,,,,,,,,,,,,,,
